ring_id,vertex_id,x,y
0,0,1452285.977,-1382379.514
0,1,1453710.044,-1382558.346
0,2,1454547.858,-1384892.578
0,3,1453554.747,-1387133.065
0,4,1451263.774,-1385736.561
0,5,1451307.952,-1384560.314
0,6,1450378.503,-1382362.772
0,7,1450582.343,-1383899.116
0,8,1451084.787,-1384444.094
0,9,1450912.579,-1385397.586
0,10,1451390.881,-1386921.659
0,11,1450002.435,-1388433.073
0,12,1449490.084,-1390735.929
0,13,1448286.89,-1389833.257
0,14,1446351.36,-1391728.362
0,15,1446059.705,-1393869.461
0,16,1444730.189,-1394042.992
0,17,1442425.289,-1398390.422
0,18,1442318.166,-1399263.936
0,19,1441109.071,-1399928.263
0,20,1439334.573,-1399643.964
0,21,1438557.909,-1401339.518
0,22,1436766.598,-1400826.808
0,23,1435122.743,-1401785.294
0,24,1433325.213,-1402133.337
0,25,1433574.518,-1402941.154
0,26,1433928.581,-1402192.039
0,27,1435290.588,-1402346.875
0,28,1433430.034,-1403374.395
0,29,1432669.954,-1400938.81
0,30,1432372.97,-1401375.853
0,31,1433025.069,-1402174.84
0,32,1431577.392,-1403408.941
0,33,1432839.113,-1404710.533
0,34,1430712.317,-1406854.503
0,35,1433275.895,-1405155.571
0,36,1435608.618,-1402648.529
0,37,1438529.607,-1402836.277
0,38,1436915.03,-1404453.148
0,39,1436610.87,-1406256.52
0,40,1438420.234,-1404884.298
0,41,1438742.515,-1402738.288
0,42,1439864.475,-1403138.042
0,43,1440032.088,-1403947.47
0,44,1441541.765,-1405692.156
0,45,1442843.91,-1407970.088
0,46,1443621.348,-1408889.556
0,47,1444389.955,-1410414.115
0,48,1445530.889,-1411419.377
0,49,1447232.545,-1416653.198
0,50,1447816.773,-1417660.079
0,51,1447872.686,-1419411.305
0,52,1449021.888,-1419679.64
0,53,1448556.121,-1420781.723
0,54,1450140.193,-1421227.978
0,55,1451767.031,-1423224.273
0,56,1451192.658,-1423635.216
0,57,1451315.685,-1424566.961
0,58,1452087.529,-1423039.589
0,59,1452911.387,-1423519.819
0,60,1453461.072,-1423254.676
0,61,1455755.862,-1423747.116
0,62,1457771.675,-1427012.011
0,63,1459213.46,-1427403.653
0,64,1460168.653,-1428343.008
0,65,1460980.73,-1428038.822
0,66,1461437.446,-1425844.399
0,67,1463001.333,-1425402.352
0,68,1463583.527,-1426693.035
0,69,1464694.702,-1427424.456
0,70,1465330.639,-1425142.208
0,71,1467752.541,-1423382.452
0,72,1467625.135,-1421582.274
0,73,1468903.753,-1419372.87
0,74,1470754.881,-1421337.391
0,75,1472055.782,-1419601.219
0,76,1471529.721,-1415855.9
0,77,1475272.231,-1412262.28
0,78,1475812.352,-1410108.005
0,79,1477899.813,-1405215.456
0,80,1477227.261,-1402462.448
0,81,1476890.732,-1397620.057
0,82,1475824.818,-1395197.867
0,83,1475340.361,-1394969.87
0,84,1475227.095,-1394227.41
0,85,1472321.133,-1388665.011
0,86,1469792.133,-1384567.899
0,87,1468419.654,-1383593.177
0,88,1465630.614,-1379479.181
0,89,1464258.786,-1379134.959
0,90,1463773.266,-1377547.001
0,91,1460789.63,-1374605.857
0,92,1458434.096,-1373943.358
0,93,1455269.912,-1372368.383
0,94,1452940.999,-1373368.172
0,95,1451866.786,-1373995.164
0,96,1449171.566,-1379081.73
0,97,1450402.129,-1381544.22
0,98,1451553.447,-1381811.712
Total signed area in input: 1.305116e+09
Total signed area in output: 1.305116e+09
Total areal displacement: 5.104287e+06
