ring_id,vertex_id,x,y
0,0,-1274946.681,1077031.764
0,1,-1274801.579,1074155.494
0,2,-1273903.142,1073431.914
0,3,-1275006.845,1069986.916
0,4,-1274195.852,1069004.423
0,5,-1274434.069,1068140.353
0,6,-1273085.274,1068012.691
0,7,-1272740.878,1066487.303
0,8,-1271093.84,1064874.399
0,9,-1272304.037,1065560.173
0,10,-1272399.172,1064134.824
0,11,-1273307.96,1064265.234
0,12,-1273755.525,1060923.772
0,13,-1274489.8,1060249.188
0,14,-1273105.414,1059044.891
0,15,-1273546.593,1055048.983
0,16,-1274682.612,1056910.903
0,17,-1276119.663,1055815.158
0,18,-1275515.045,1057393.451
0,19,-1276378.122,1055988.415
0,20,-1277049.897,1056327.249
0,21,-1276973.731,1054032.504
0,22,-1278239.521,1053129.083
0,23,-1282231.447,1052969.074
0,24,-1282158.413,1050993.763
0,25,-1282857.729,1049966.754
0,26,-1287528.266,1050121.013
0,27,-1287901.092,1048317.964
0,28,-1285240.027,1047946.569
0,29,-1285840.846,1045759.525
0,30,-1283927.441,1045554.385
0,31,-1282250.065,1046753.529
0,32,-1280480.432,1046612.89
0,33,-1280597.32,1045582.669
0,34,-1278648.522,1045835.145
0,35,-1277348.234,1045021.935
0,36,-1277071.593,1046004.789
0,37,-1276493.354,1044683.96
0,38,-1276911.659,1042697.312
0,39,-1274531.248,1044969.166
0,40,-1275458.359,1042424.098
0,41,-1274594.505,1042957.136
0,42,-1275266.202,1040487.975
0,43,-1274284.4,1042374.211
0,44,-1273236.393,1041839.486
0,45,-1274122.753,1040915.857
0,46,-1273760.71,1040075.886
0,47,-1274868.729,1039705.478
0,48,-1275232.76,1036267.659
0,49,-1275030.067,1040281.737
0,50,-1276205.199,1038579.369
0,51,-1276850.161,1039360.208
0,52,-1276777.878,1037004.685
0,53,-1277798.871,1037182.08
0,54,-1277719.473,1035982.557
0,55,-1278816.5,1036282.089
0,56,-1279131.797,1032665.385
0,57,-1277414.948,1031328.835
0,58,-1275814.826,1031308.81
0,59,-1274922.643,1033023.424
0,60,-1274281.671,1031243.062
0,61,-1273192.422,1032347.796
0,62,-1271850.882,1030248.905
0,63,-1270619.016,1030752.856
0,64,-1269174.448,1032458.069
0,65,-1270544.094,1034545.256
0,66,-1271149.466,1034735.894
0,67,-1271872.299,1036860.799
0,68,-1270726.225,1038048.082
0,69,-1271113.627,1040503.47
0,70,-1269655.65,1040690.14
0,71,-1270531.966,1038387.24
0,72,-1269387.843,1038316.477
0,73,-1270872.692,1037337.194
0,74,-1269896.497,1035164.351
0,75,-1267289.001,1035671.121
0,76,-1265738.654,1039505.571
0,77,-1265878.668,1040486.941
0,78,-1265328.619,1041623.41
0,79,-1265472.423,1044406.893
0,80,-1266282.01,1046529.812
0,81,-1265810.034,1048867.25
0,82,-1264569.419,1049883.895
0,83,-1265093.425,1051766.733
0,84,-1264476.684,1052682.756
0,85,-1263940.111,1056425.737
0,86,-1263180.69,1058901.321
0,87,-1263448.752,1061952.187
0,88,-1262823.137,1063446.627
0,89,-1263190.605,1066068.067
0,90,-1264146.216,1064616.615
0,91,-1264764.941,1068226.75
0,92,-1264184.937,1073208.128
0,93,-1265810.018,1073654.782
0,94,-1267416.689,1073062.272
0,95,-1267266.113,1075277.487
0,96,-1269559.1,1077357.762
0,97,-1272260.504,1077050.095
0,98,-1273430.313,1076384.567
Total signed area in input: 5.066884e+08
Total signed area in output: 5.066884e+08
Total areal displacement: 2.320995e+07
