ring_id,vertex_id,x,y
0,0,1902249.554,713006.3524
0,1,1902083.834,713889.6261
0,2,1901801.484,713627.2642
0,3,1901095.187,715010.9362
0,4,1901471.571,715057.1393
0,5,1901670.507,716331.731
0,6,1901309.212,716356.6346
0,7,1901371.985,718289.4314
0,8,1900653.536,718700.3299
0,9,1900117.981,718608.5018
0,10,1898997.697,719366.7655
0,11,1898545.029,721340.3419
0,12,1898904.632,718601.7939
0,13,1898426.248,718887.4406
0,14,1898027.175,718092.8777
0,15,1898115.683,716644.6156
0,16,1897898.422,718024.3061
0,17,1896947.592,717890.8996
0,18,1896768.371,718612.2992
0,19,1896248.753,717945.0036
0,20,1894682.487,717847.9353
0,21,1894788.474,718243.778
0,22,1893658.76,718616.694
0,23,1892617.622,720127.442
0,24,1891805.546,721768.1803
0,25,1891962.75,720533.3951
0,26,1893779.786,718142.7646
0,27,1894115.81,717849.3741
0,28,1894435.5,716932.7753
0,29,1894296.422,715482.9647
0,30,1893740.543,715103.0635
0,31,1893734.565,714330.9086
0,32,1893426.628,714392.7628
0,33,1893596.312,713323.1937
0,34,1894089.658,713325.0488
0,35,1893757.603,712565.1138
0,36,1893971.913,711592.4546
0,37,1895259.479,709257.1361
0,38,1897721.374,708198.0623
0,39,1898129.33,708299.2513
0,40,1898817.226,707901.6403
0,41,1899240.034,708095.8574
0,42,1899623.032,707882.0438
0,43,1900618.445,708325.0847
0,44,1901669.926,707059.6772
0,45,1902058.734,707098.4986
0,46,1902040.873,706318.5781
0,47,1902473.759,706015.0703
0,48,1902180.952,705443.8299
0,49,1903127.411,704585.0008
0,50,1903974.918,704989.9494
0,51,1904683.886,703608.5108
0,52,1904051.145,704216.6816
0,53,1903460.066,703302.0413
0,54,1902435.072,703680.8328
0,55,1903337.332,702742.1791
0,56,1903954.825,703705.389
0,57,1904713.076,702241.1881
0,58,1905661.217,702088.2687
0,59,1905761.098,702716.7186
0,60,1906535.942,703952.7771
0,61,1905903.133,704127.7878
0,62,1905920.238,705604.1392
0,63,1905700.184,706115.6088
0,64,1906285.766,707263.7713
0,65,1905589.024,710461.5933
0,66,1905859.289,712298.9463
0,67,1906938.588,712580.0826
0,68,1906690.09,712213.5314
0,69,1907918.345,710521.1336
0,70,1907923.105,711815.6229
0,71,1907356.473,712630.9677
0,72,1906783.562,712806.4539
0,73,1906172.545,713794.5578
0,74,1905816.794,715938.8844
0,75,1904685.906,716427.7196
0,76,1905130.91,717487.8757
0,77,1905655.287,717538.41
0,78,1904972.358,717962.4093
0,79,1904708.525,718577.599
0,80,1904172.262,718634.3402
0,81,1903785.814,717460.0021
0,82,1903271.55,717787.8163
0,83,1902958.459,716931.3097
0,84,1902635.366,717646.4722
0,85,1902281.683,717765.2018
0,86,1902855.855,716923.6137
0,87,1902589.616,716661.8205
0,88,1902761.353,715337.8386
0,89,1902493.704,715092.5465
0,90,1902961.571,714518.415
0,91,1902465.253,713403.3414
0,92,1902931.969,714095.8286
0,93,1903610.228,712956.9575
0,94,1903646.466,713746.186
0,95,1904258.511,713005.2795
0,96,1904148.826,712026.7215
0,97,1904639.407,711579.0726
0,98,1902794.959,712233.259
Total signed area in input: 1.277306e+08
Total signed area in output: 1.277306e+08
Total areal displacement: 4.876662e+06
